energy,tempo,danceability,genre,loudness,liveness,valence,track_artist,time_signature,speechiness,track_popularity,track_album_name,playlist_name,track_name
0.704,118.242,0.43,metal,-8.008,0.0933,0.703,Pantera,4,0.0804,73,Vulgar Display of Power,Metal Essentials,Walk
0.934,127.066,0.417,metal,-3.908,0.132,0.287,System Of A Down,4,0.119,83,Toxicity,Metal Essentials,Chop Suey!
0.891,92.049,0.283,metal,-8.165,0.159,0.226,Korn,4,0.178,68,Korn,Metal Essentials,Blind
0.695,102.178,0.437,metal,-9.447,0.124,0.413,Metallica,3,0.0617,72,...And Justice For All,Metal Essentials,One
0.763,148.366,0.365,metal,-9.45,0.0865,0.342,Danzig,4,0.0591,69,Danzig,Metal Essentials,Mother
0.908,114.816,0.415,metal,-9.701,0.082,0.437,Pantera,4,0.0765,71,Cowboys from Hell,Metal Essentials,Cowboys from Hell
0.982,143.772,0.354,metal,-3.026,0.204,0.194,Slipknot,4,0.168,80,Vol. 3: The Subliminal Verses,Metal Essentials,Duality
0.828,123.257,0.577,metal,-8.691,0.0581,0.604,Metallica,4,0.0298,79,Metallica,Metal Essentials,Enter Sandman
0.916,118.004,0.58,metal,-4.358,0.126,0.683,Avenged Sevenfold,4,0.0387,75,Hail to the King,Metal Essentials,Hail to the King
0.898,103.299,0.353,metal,-5.877,0.39,0.525,Korn,4,0.052,77,Follow The Leader,Metal Essentials,Freak On a Leash
0.963,125.033,0.59,metal,-6.489,0.0781,0.586,Rob Zombie,4,0.0676,77,Hellbilly Deluxe,Metal Essentials,Dragula
0.949,129.984,0.554,metal,-4.928,0.2,0.233,Avenged Sevenfold,4,0.0787,70,Nightmare,Metal Essentials,Nightmare
0.781,71.841,0.443,metal,-4.277,0.166,0.372,Deftones,4,0.0377,77,Around the Fur,Metal Essentials,My Own Summer (Shove It)
0.714,107.441,0.567,metal,-8.512,0.186,0.191,TOOL,3,0.0302,68,Lateralus,Metal Essentials,Schism
0.821,94.895,0.669,hip-hop,-4.37,0.147,0.684,"Dr. Dre, Snoop Dogg",4,0.29,76,The Chronic,Hip-Hop Drive,"Nuthin' But A ""G"" Thang"
0.72,103.314,0.916,reggae,-8.548,0.0958,0.761,Bob Marley & The Wailers,4,0.1,79,Uprising,Reggae Classics,Could You Be Loved
0.661,76.71,0.836,reggae,-6.502,0.449,0.753,Damian Marley,4,0.338,68,Welcome to Jamrock,Reggae Classics,Welcome To Jamrock
0.733,95.107,0.883,reggae,-9.153,0.334,0.946,Chaka Demus & Pliers,4,0.128,68,Tease Me,Reggae Classics,Murder She Wrote
0.463,124.084,0.929,reggae,-8.651,0.0634,0.755,Bob Marley & The Wailers,4,0.308,70,Confrontation,Reggae Classics,Buffalo Soldier
0.775,93.431,0.816,hip-hop,-3.323,0.0543,0.527,"Dr. Dre, Snoop Dogg",4,0.234,81,2001,90s Hip-Hop,Still D.R.E.
0.697,93.941,0.901,hip-hop,-3.439,0.287,0.67,The Notorious B.I.G.,4,0.28,78,Life After Death (2014 Remastered Edition),90s Hip-Hop,Hypnotize - 2014 Remaster
0.505,99.935,0.535,hip-hop,-8.926,0.0923,0.495,Ms. Lauryn Hill,4,0.245,74,The Miseducation of Lauryn Hill,90s Hip-Hop,Doo Wop (That Thing)
0.63,95,0.874,hip-hop,-3.585,0.0582,0.717,2Pac,4,0.298,74,R U Still Down? [Remember Me],90s Hip-Hop,Do For Love
0.786,93.857,0.763,hip-hop,-6.472,0.0817,0.504,Mobb Deep,4,0.229,74,The Infamous,90s Hip-Hop,"Shook Ones, Pt. II"
0.706,174.039,0.584,hip-hop,-7.899,0.125,0.579,"Luniz, Michael Marshall",4,0.366,73,Operation Stackola,90s Hip-Hop,I Got 5 On It
0.62,94.121,0.9,hip-hop,-6.518,0.0647,0.867,"Big Pun, Joe",4,0.312,72,Capital Punishment,90s Hip-Hop,Still Not a Player (feat. Joe) - Radio Version
0.818,96.063,0.889,hip-hop,-4.639,0.179,0.782,The Notorious B.I.G.,4,0.253,73,Ready to Die (The Remaster),90s Hip-Hop,Juicy - 2005 Remaster
0.821,94.895,0.669,hip-hop,-4.37,0.147,0.684,"Dr. Dre, Snoop Dogg",4,0.29,76,The Chronic,90s Hip-Hop,"Nuthin' But A ""G"" Thang"
0.514,181.033,0.512,hip-hop,-11.562,0.126,0.565,Wu-Tang Clan,4,0.387,72,Enter The Wu-Tang (36 Chambers) [Expanded Edition],90s Hip-Hop,C.R.E.A.M. (Cash Rules Everything Around Me)
0.611,102.304,0.897,hip-hop,-10.489,0.0894,0.769,Cypress Hill,4,0.211,70,Black Sunday,90s Hip-Hop,Insane in the Brain
0.734,97.044,0.918,hip-hop,-2.832,0.191,0.608,Outkast,4,0.269,70,ATLiens,90s Hip-Hop,ATLiens
0.91,84.099,0.665,hip-hop,-4.682,0.227,0.887,Nas,4,0.223,70,Illmatic,90s Hip-Hop,N.Y. State of Mind
0.735,101.368,0.934,hip-hop,-6.668,0.107,0.768,"Ice Cube, Das EFX",4,0.251,69,Bootlegs And B-Sides,90s Hip-Hop,Check Yo Self - Remix
0.54,84.115,0.773,hip-hop,-7.123,0.131,0.322,2Pac,4,0.103,68,Me Against The World,90s Hip-Hop,Dear Mama
0.703,94.828,0.813,hip-hop,-5.077,0.237,0.241,Mobb Deep,4,0.268,68,The Infamous,90s Hip-Hop,Survival of the Fittest
0.884,104.536,0.845,hip-hop,-4.506,0.203,0.904,"The Notorious B.I.G., Mase, Diddy",4,0.0759,72,Life After Death (2014 Remastered Edition),90s Hip-Hop,Mo Money Mo Problems (feat. Puff Daddy & Mase) - 2014 Remaster
0.666,96.662,0.848,hip-hop,-6.547,0.129,0.744,A Tribe Called Quest,4,0.274,68,People's Instinctive Travels and the Paths of Rhythm (25th Anniversary Edition),90s Hip-Hop,Can I Kick It?
0.732,172.329,0.598,hip-hop,-7.013,0.508,0.595,2Pac,4,0.425,68,Strictly 4 My N.I.G.G.A.Z...,90s Hip-Hop,Keep Ya Head Up
0.767,127.361,0.532,rock,-5.509,0.39,0.755,AC/DC,4,0.0574,81,Back In Black,80s Rock Anthems,You Shook Me All Night Long
0.795,112.067,0.645,rock,-12.095,0.104,0.535,Tears For Fears,4,0.0527,85,Songs From The Big Chair (Super Deluxe Edition),80s Rock Anthems,Everybody Wants To Rule The World
0.802,119.25,0.491,rock,-7.106,0.387,0.472,Journey,4,0.0392,72,The Essential Journey,80s Rock Anthems,Don't Stop Believin'
0.373,92.718,0.671,rock,-18.064,0.0481,0.732,TOTO,4,0.0323,83,Toto IV,80s Rock Anthems,Africa
0.7,188.386,0.31,rock,-5.678,0.0828,0.763,AC/DC,4,0.047,83,Back In Black,80s Rock Anthems,Back In Black
0.942,148.723,0.527,rock,-5.64,0.188,0.495,Bruce Springsteen,4,0.0366,82,Born In The U.S.A.,80s Rock Anthems,Dancing In the Dark
0.959,122.805,0.541,rock,-2.947,0.344,0.812,Bon Jovi,4,0.0505,81,Slippery When Wet,80s Rock Anthems,You Give Love A Bad Name
0.834,139.13,0.509,rock,-6.205,0.0732,0.774,Bryan Adams,4,0.0386,80,Reckless (30th Anniversary / Deluxe Edition),80s Rock Anthems,Summer Of '69
0.836,113.375,0.743,rock,-6.465,0.384,0.82,The Clash,4,0.116,80,Combat Rock (Remastered),80s Rock Anthems,Should I Stay or Should I Go - Remastered
0.712,113.805,0.671,rock,-7.815,0.103,0.462,"Queen, David Bowie",4,0.0476,79,Hot Space (2011 Remaster),80s Rock Anthems,Under Pressure - Remastered 2011
0.716,94.379,0.535,rock,-5.025,0.659,0.901,Joan Jett & the Blackhearts,4,0.0431,77,I Love Rock 'N' Roll (Expanded Edition),80s Rock Anthems,I Love Rock 'N Roll
0.932,122.431,0.631,rock,-4.142,0.0918,0.971,The Rolling Stones,4,0.0354,76,Tattoo You (2009 Re-Mastered),80s Rock Anthems,Start Me Up - Remastered 2009
0.835,129.981,0.572,rock,-6.219,0.0702,0.795,Van Halen,4,0.0317,75,1984 (Remastered),80s Rock Anthems,Jump - 2015 Remaster
0.449,84.383,0.623,rock,-13.333,0.0613,0.573,Tom Petty,4,0.0253,75,Full Moon Fever,80s Rock Anthems,Free Fallin'
0.843,117.662,0.529,rock,-6.908,0.0608,0.188,Europe,4,0.0616,74,The Final Countdown (Expanded Edition),80s Rock Anthems,The Final Countdown
0.873,106.767,0.389,rock,-4.768,0.273,0.303,AC/DC,4,0.0475,73,Back In Black,80s Rock Anthems,Hells Bells
0.768,81.909,0.558,rock,-9.997,0.124,0.429,The Police,4,0.0343,73,Ghost In The Machine (Remastered 2003),80s Rock Anthems,Every Little Thing She Does Is Magic
0.549,176.941,0.516,rock,-13.741,0.184,0.907,Don Henley,4,0.0373,73,Building The Perfect Beast,80s Rock Anthems,The Boys Of Summer
0.758,112.113,0.489,rock,-6.491,0.092,0.435,David Bowie,4,0.0297,72,"""Heroes"" (2017 Remaster)",80s Rock Anthems,Heroes - 2017 Remaster
0.952,122.093,0.398,rock,-6.042,0.1,0.584,Bruce Springsteen,4,0.061,72,Born In The U.S.A.,80s Rock Anthems,Born in the U.S.A.
0.478,114.02,0.766,rock,-13.487,0.165,0.965,Tom Petty,4,0.0329,73,Full Moon Fever,80s Rock Anthems,I Won't Back Down
0.953,84.989,0.267,rock,-4.899,0.283,0.568,Def Leppard,4,0.096,72,Hysteria (Super Deluxe),80s Rock Anthems,Pour Some Sugar On Me - Remastered 2017
0.803,150.036,0.253,rock,-3.977,0.309,0.258,Bon Jovi,4,0.0392,72,Slippery When Wet,80s Rock Anthems,Wanted Dead Or Alive
0.978,141.167,0.526,rock,-5.436,0.0744,0.451,Van Halen,4,0.108,72,1984 (Remastered),80s Rock Anthems,Panama - 2015 Remaster
0.811,126.59,0.561,rock,-6.157,0.287,0.635,Bryan Adams,4,0.0265,71,Reckless (30th Anniversary / Deluxe Edition),80s Rock Anthems,Run To You
0.872,129.885,0.797,rock,-6.727,0.284,0.866,The Clash,4,0.0575,71,Combat Rock (Remastered),80s Rock Anthems,Rock the Casbah - Remastered
0.908,159.756,0.285,rock,-4.601,0.311,0.669,Iron Maiden,4,0.0705,71,Piece of Mind (2015 Remaster),80s Rock Anthems,The Trooper - 2015 Remaster
0.528,109.975,0.932,rock,-6.472,0.163,0.757,Queen,4,0.161,71,The Game (Deluxe Remastered Version),80s Rock Anthems,Another One Bites The Dust - Remastered 2011
0.812,127.568,0.691,rock,-7.772,0.299,0.685,Duran Duran,4,0.0558,71,Rio (Collector's Edition),80s Rock Anthems,Hungry Like the Wolf - 2009 Remaster
0.93,190.818,0.398,rock,-6.76,0.0874,0.725,The Smiths,4,0.0615,71,Hatful of Hollow,80s Rock Anthems,How Soon Is Now? - 2011 Remaster
0.942,97.909,0.511,rock,-10.407,0.139,0.498,Tears For Fears,4,0.0429,71,Songs From The Big Chair,80s Rock Anthems,Shout
0.899,152.445,0.475,rock,-4.321,0.14,0.603,Bon Jovi,4,0.0637,72,Bon Jovi,80s Rock Anthems,Runaway
0.96,131.707,0.469,rock,-4.809,0.334,0.37,Journey,4,0.0629,70,Frontiers (2023 Remaster),80s Rock Anthems,Separate Ways (Worlds Apart) [2023 Remaster]
0.96,117.486,0.574,rock,-4.906,0.121,0.978,Bruce Springsteen,4,0.032,70,Born In The U.S.A.,80s Rock Anthems,Glory Days
0.58,127.402,0.741,rock,-9.05,0.212,0.944,Pat Benatar,4,0.0304,70,Crimes Of Passion,80s Rock Anthems,Hit Me With Your Best Shot
0.763,148.366,0.365,rock,-9.45,0.0865,0.342,Danzig,4,0.0591,69,Danzig,80s Rock Anthems,Mother
0.804,111.457,0.591,rock,-7.299,0.0818,0.658,Stevie Nicks,4,0.0454,69,Bella Donna (2016 Remastered),80s Rock Anthems,Edge of Seventeen - 2016 Remaster
0.427,119.18,0.753,rock,-11.112,0.058,0.295,Midnight Oil,4,0.0387,69,Diesel And Dust,80s Rock Anthems,Beds Are Burning - Remastered
0.506,140.309,0.799,rock,-9.414,0.0365,0.518,The Police,4,0.0606,69,Zenyatta Mondatta (Remastered 2003),80s Rock Anthems,Don't Stand So Close To Me
0.737,125.447,0.785,rock,-5.306,0.108,0.971,John Mellencamp,4,0.0363,69,American Fool,80s Rock Anthems,Hurts So Good
0.846,107.01,0.659,rock,-5.508,0.203,0.659,Def Leppard,4,0.0274,69,Hysteria,80s Rock Anthems,Hysteria
0.833,142.663,0.553,rock,-6.667,0.0737,0.773,Blondie,4,0.0347,69,Call Me,80s Rock Anthems,Call Me
0.858,133.615,0.503,rock,-6.296,0.0803,0.419,Beastie Boys,5,0.0657,68,Licensed To Ill,80s Rock Anthems,Fight For Your Right
0.632,140.176,0.531,rock,-5.557,0.364,0.294,Poison,4,0.0312,68,Open Up And Say...Ahh! (20th Anniversary Edition),80s Rock Anthems,Every Rose Has Its Thorn - 2003 Remaster
0.691,119.96,0.823,hip-hop,-7.322,0.1,0.707,"GIMS, DYSTINCT",4,0.197,74,SPIDER,French Rap Classics,SPIDER
0.78,134.937,0.724,hip-hop,-5.407,0.139,0.72,"Central Cee, JRK 19",5,0.354,70,Bolide Noir,French Rap Classics,Bolide Noir
0.693,87.973,0.702,hip-hop,-4.941,0.0702,0.572,"Gazo, Tiakola",4,0.191,68,LA MELO EST GANGX,French Rap Classics,MAMI WATA
0.926,105.969,0.682,k-pop,-2.515,0.19,0.86,NAYEON,4,0.0607,73,NA,K-Pop Daebak,ABCD
0.628,140.053,0.668,k-pop,-4.692,0.0293,0.568,LISA,4,0.046,83,Rockstar,K-Pop Daebak,Rockstar
0.747,120.073,0.745,k-pop,-4.278,0.0738,0.363,aespa,4,0.0815,72,Armageddon - The 1st Album,K-Pop Daebak,Supernova
0.786,91.992,0.695,k-pop,-2.048,0.109,0.465,aespa,4,0.0666,74,Armageddon - The 1st Album,K-Pop Daebak,Armageddon
0.597,170.022,0.77,k-pop,-4.901,0.239,0.875,"Lee Young Ji, D.O.",4,0.223,72,16 Fantasy,K-Pop Daebak,Small girl (feat. D.O.)
0.782,108.038,0.875,k-pop,-3.905,0.113,0.906,"ZICO, JENNIE",4,0.078,78,SPOT!,K-Pop Daebak,SPOT!
0.895,124.994,0.803,k-pop,-2.888,0.154,0.757,NewJeans,4,0.0623,78,How Sweet,K-Pop Daebak,How Sweet
0.728,140.041,0.774,k-pop,-5.079,0.0473,0.461,BABYMONSTER,4,0.169,78,BABYMONS7ER,K-Pop Daebak,SHEESH
0.5,101.959,0.871,k-pop,-8.675,0.0672,0.76,BABYMONSTER,4,0.103,75,BABYMONS7ER,K-Pop Daebak,LIKE THAT
0.774,109.945,0.801,k-pop,-3.604,0.0968,0.383,NCT DREAM,4,0.157,69,DREAM( )SCAPE,K-Pop Daebak,Smoothie
0.872,131.016,0.644,k-pop,-1.54,0.363,0.378,aespa,4,0.0417,78,Drama - The 4th Mini Album,K-Pop Daebak,Drama
0.592,157.969,0.521,pop,-7.777,0.122,0.535,"Lady Gaga, Bruno Mars",3,0.0304,100,Die With A Smile,Global Top 50,Die With A Smile
0.783,149.027,0.777,pop,-4.477,0.355,0.939,"ROSÉ, Bruno Mars",4,0.26,98,APT.,Global Top 50,APT.
0.507,104.978,0.747,pop,-10.171,0.117,0.438,Billie Eilish,4,0.0358,97,HIT ME HARD AND SOFT,Global Top 50,BIRDS OF A FEATHER
0.808,108.548,0.554,pop,-4.169,0.159,0.372,Gracie Abrams,4,0.0368,93,The Secret of Us (Deluxe),Global Top 50,That’s So True
0.756,116.034,0.66,pop,-3.743,0.193,0.838,Jimin,4,0.032,92,MUSE,Global Top 50,Who
0.711,146.921,0.487,pop,-4.22,0.152,0.317,Jin,4,0.0322,71,Happy - :') (Remixes),Global Top 50,Running Wild
0.413,94.938,0.494,pop,-10.432,0.193,0.273,Gigi Perez,4,0.0254,93,Sailor Song,Global Top 50,Sailor Song
0.907,112.964,0.674,pop,-4.086,0.297,0.721,Sabrina Carpenter,4,0.064,93,Short n' Sweet,Global Top 50,Taste
0.651,112.648,0.694,pop,-6.968,0.0787,0.471,"Oscar Maydon, Fuerza Regida",3,0.0784,93,Tu Boda,Global Top 50,Tu Boda
0.247,148.101,0.467,pop,-12.002,0.17,0.126,Billie Eilish,4,0.0431,93,HIT ME HARD AND SOFT,Global Top 50,WILDFLOWER
0.776,103.963,0.699,pop,-5.282,0.205,0.708,Sabrina Carpenter,4,0.0293,88,Short n' Sweet,Global Top 50,Espresso
0.722,119.973,0.769,pop,-5.485,0.111,0.57,"The Weeknd, Playboi Carti",4,0.0507,92,Timeless,Global Top 50,Timeless (with Playboi Carti)
0.582,116.712,0.7,pop,-5.96,0.0881,0.785,Chappell Roan,4,0.0356,94,"Good Luck, Babe!",Global Top 50,"Good Luck, Babe!"
0.563,105.008,0.833,pop,-5.593,0.139,0.343,"Rauw Alejandro, Bad Bunny",4,0.204,82,Cosa Nuestra,Global Top 50,Qué Pasaría...
0.627,150.273,0.336,pop,-7.463,0.0708,0.35,Mariah Carey,4,0.0384,87,Merry Christmas,Global Top 50,All I Want for Christmas Is You
0.598,107.732,0.733,pop,-8.228,0.156,0.935,Wham!,4,0.0278,72,The Singles: Echoes from the Edge of Heaven,Global Top 50,Last Christmas - Single Version
0.471,105.029,0.472,pop,-5.692,0.14,0.219,Benson Boone,3,0.0603,89,Fireworks & Rollerblades,Global Top 50,Beautiful Things
0.668,128.027,0.924,pop,-6.795,0.0678,0.787,KAROL G,4,0.0469,93,Si Antes Te Hubiera Conocido,Global Top 50,Si Antes Te Hubiera Conocido
0.872,184.115,0.466,pop,-3.344,0.121,0.806,Linkin Park,4,0.0336,79,From Zero,Global Top 50,The Emptiness Machine
0.586,107.015,0.675,pop,-6.086,0.104,0.621,Sabrina Carpenter,4,0.0531,87,Short n' Sweet,Global Top 50,Please Please Please
0.406,115.94,0.53,pop,-7.507,0.133,0.338,Gracie Abrams,3,0.033,90,The Secret of Us,Global Top 50,"I Love You, I'm Sorry"
0.369,174.097,0.448,pop,-9.514,0.638,0.0998,Lord Huron,3,0.0452,88,Strange Trails,Global Top 50,The Night We Met
0.627,155.865,0.687,pop,-4.975,0.0893,0.47,"Rauw Alejandro, Romeo Santos",4,0.181,78,Cosa Nuestra,Global Top 50,Khé?
0.807,124.053,0.612,pop,-2.81,0.101,0.398,The Neighbourhood,4,0.0336,90,I Love You.,Global Top 50,Sweater Weather
0.417,67.528,0.464,pop,-9.345,0.0974,0.479,Arctic Monkeys,4,0.0256,90,AM,Global Top 50,I Wanna Be Yours
0.604,159.92,0.561,pop,-4.409,0.104,0.242,Teddy Swims,3,0.0337,89,I've Tried Everything But Therapy (Part 1),Global Top 50,Lose Control
0.559,78.558,0.558,pop,-9.222,0.109,0.62,"Tyler, The Creator, Kali Uchis",4,0.0959,90,Flower Boy,Global Top 50,See You Again (feat. Kali Uchis)
0.661,173.372,0.429,pop,-7.227,0.234,0.285,Coldplay,4,0.0281,89,Parachutes,Global Top 50,Yellow
0.812,80.09,0.505,pop,-3.986,0.444,0.664,"Tyler, The Creator, GloRilla, Sexyy Red, Lil Wayne",4,0.461,88,CHROMAKOPIA,Global Top 50,"Sticky (feat. GloRilla, Sexyy Red & Lil Wayne)"
0.56,134.066,0.853,pop,-4.961,0.0944,0.86,Bruno Mars,4,0.0406,88,24K Magic,Global Top 50,That's What I Like
0.698,143.994,0.726,pop,-4.165,0.309,0.867,Bruno Mars,4,0.0431,89,Unorthodox Jukebox,Global Top 50,Locked out of Heaven
0.727,94.99,0.739,pop,-5.968,0.104,0.676,Sabrina Carpenter,4,0.0426,90,Short n' Sweet,Global Top 50,Bed Chem
0.555,96.063,0.392,pop,-6.707,0.13,0.191,"Tyler, The Creator, Lola Young",3,0.039,87,CHROMAKOPIA,Global Top 50,Like Him (feat. Lola Young)
0.52,120.001,0.672,pop,-7.747,0.115,0.37,One Direction,4,0.0353,89,FOUR (Deluxe),Global Top 50,Night Changes
0.47,67.086,0.598,pop,-8.744,0.505,0.879,Brenda Lee,4,0.0496,83,Merry Christmas From Brenda Lee,Global Top 50,Rockin' Around The Christmas Tree
0.64,84.828,0.264,pop,-6.221,0.151,0.19,"The Weeknd, JENNIE, Lily-Rose Depp",4,0.0442,89,The Idol Episode 4 (Music from the HBO Original Series),Global Top 50,"One Of The Girls (with JENNIE, Lily Rose Depp)"
0.841,109.021,0.635,pop,-5.379,0.0622,0.424,Bruno Mars,4,0.0422,85,Doo-Wops & Hooligans,Global Top 50,Just the Way You Are
0.706,80.969,0.722,pop,-4.857,0.067,0.599,Shaboozey,4,0.0292,84,"Where I've Been, Isn't Where I'm Going",Global Top 50,A Bar Song (Tipsy)
0.757,142.579,0.482,pop,-4.586,0.143,0.12,The Kid LAROI,4,0.0355,88,THE FIRST TIME,Global Top 50,NIGHTS LIKE THIS
0.715,155.925,0.315,pop,-8.072,0.0942,0.497,The Goo Goo Dolls,3,0.0362,87,Dizzy up the Girl,Global Top 50,Iris
0.864,105.143,0.556,pop,-5.87,0.209,0.4,Linkin Park,4,0.0584,88,Hybrid Theory (Bonus Edition),Global Top 50,In the End
0.643,117.025,0.74,pop,-5.446,0.0407,0.96,Hozier,4,0.0413,84,Unreal Unearth: Unaired,Global Top 50,Too Sweet
0.725,130.504,0.633,pop,-4.257,0.205,0.64,Sabrina Carpenter,4,0.0427,87,Short n' Sweet,Global Top 50,Juno
0.731,101.654,0.483,pop,-6.696,0.151,0.484,Vance Joy,4,0.0381,85,Dream Your Life Away (Deluxe Edition),Global Top 50,Riptide
0.928,127.939,0.571,pop,-3.725,0.297,0.488,Linkin Park,4,0.0453,78,From Zero,Global Top 50,Heavy Is the Crown
0.513,109.935,0.745,pop,-9.116,0.216,0.929,"Tito Double P, Peso Pluma",3,0.087,88,INCÓMODO,Global Top 50,DOS DÍAS
0.689,120.208,0.724,pop,-7.174,0.0922,0.936,Tito Double P,3,0.0524,89,INCÓMODO,Global Top 50,EL LOKERON
0.621,191.868,0.525,pop,-7.364,0.291,0.592,Ariana Grande,4,0.117,82,Santa Tell Me,Global Top 50,Santa Tell Me
0.424,119.705,0.754,pop,-8.463,0.0652,0.806,Bobby Helms,4,0.0363,80,Jingle Bell Rock/Captain Santa Claus (And His Reindeer Space Patrol),Global Top 50,Jingle Bell Rock
0.646,115.842,0.645,pop,-8.334,0.074,0.295,Ariana Grande,4,0.0427,86,eternal sunshine,Global Top 50,we can't be friends (wait for your love)
0.789,91.911,0.757,latin,-3.46,0.0717,0.464,"Mora, Feid",4,0.0583,78,MICRODOSIS,Chill Spanish Vibes,LA INOCENTE
0.778,96.057,0.911,latin,-2.248,0.179,0.345,"Bad Bunny, Feid",4,0.262,84,nadie sabe lo que va a pasar mañana,Chill Spanish Vibes,PERRO NEGRO
0.786,111.989,0.781,latin,-5.211,0.107,0.759,"Feid, Rema",4,0.0885,68,BUBALU,Chill Spanish Vibes,BUBALU
0.411,169.934,0.584,latin,-7.147,0.0955,0.412,Bad Bunny,4,0.0838,71,EL ÚLTIMO TOUR DEL MUNDO,Chill Spanish Vibes,HACIENDO QUE ME AMAS
0.804,110.982,0.82,latin,-7.226,0.064,0.844,Piso 21,4,0.0528,68,El Amor En Los Tiempos Del Perreo,Chill Spanish Vibes,Tan Bonita
0.522,110.427,0.75,latin,-7.018,0.0743,0.601,"Marc Seguí, Rauw Alejandro, Pol Granch",4,0.0293,78,Tiroteo (Remix),Chill Spanish Vibes,Tiroteo - Remix
0.888,130.97,0.617,latin,-4.567,0.162,0.771,Morat,4,0.0402,72,Sobre El Amor Y Sus Efectos Secundarios,Chill Spanish Vibes,Cómo Te Atreves
0.856,123.031,0.748,latin,-3.517,0.142,0.927,Sebastian Yatra,4,0.0348,68,Tacones Rojos,Chill Spanish Vibes,Tacones Rojos
0.673,92.06,0.453,latin,-5.649,0.131,0.266,Danny Ocean,4,0.144,76,@dannocean,Chill Spanish Vibes,Fuera del mercado
0.686,79.928,0.647,latin,-5.745,0.528,0.268,"Bad Bunny, Bomba Estéreo",4,0.0413,80,Un Verano Sin Ti,Chill Spanish Vibes,Ojitos Lindos
0.595,108.02,0.777,latin,-6.79,0.0669,0.546,"Bad Bunny, The Marías",4,0.0375,75,Un Verano Sin Ti,Chill Spanish Vibes,Otro Atardecer
0.588,142.004,0.872,latin,-6.276,0.17,0.93,Bad Bunny,4,0.0492,70,Un Verano Sin Ti,Chill Spanish Vibes,Yo No Soy Celoso
0.498,122.016,0.876,latin,-7.511,0.143,0.428,Bad Bunny,4,0.0478,75,Un Verano Sin Ti,Chill Spanish Vibes,Neverita
0.69,151.991,0.839,latin,-4.464,0.176,0.744,Bad Bunny,4,0.0615,76,Un Verano Sin Ti,Chill Spanish Vibes,Un Coco
0.616,103.071,0.797,latin,-10.229,0.0979,0.451,"Bad Bunny, Buscabulla",4,0.375,74,Un Verano Sin Ti,Chill Spanish Vibes,Andrea
0.516,111.005,0.87,latin,-8.006,0.11,0.53,KAROL G,4,0.0541,71,PROVENZA,Chill Spanish Vibes,PROVENZA
0.543,139.929,0.84,latin,-4.941,0.128,0.74,"Ovy On The Drums, Beéle",4,0.0568,70,Inolvidable,Chill Spanish Vibes,Inolvidable
0.623,130.037,0.919,latin,-6.521,0.0609,0.775,ROSALÍA,4,0.0992,71,DESPECHÁ,Chill Spanish Vibes,DESPECHÁ
0.782,128.033,0.621,latin,-5.548,0.23,0.55,"Bizarrap, Quevedo",4,0.044,80,"Quevedo: Bzrp Music Sessions, Vol. 52",Chill Spanish Vibes,"Quevedo: Bzrp Music Sessions, Vol. 52"
0.524,83.97,0.653,latin,-9.016,0.203,0.553,Kali Uchis,4,0.0502,81,Sin Miedo (del Amor y Otros Demonios) ∞,Chill Spanish Vibes,telepatía
0.586,189.978,0.326,latin,-7.966,0.0787,0.295,HUMBE,4,0.0605,71,AURORA,Chill Spanish Vibes,AMOR DE CINE
0.662,93.976,0.892,latin,-3.894,0.363,0.607,"Ñengo Flow, Bad Bunny",4,0.162,68,Gato de Noche,Chill Spanish Vibes,Gato de Noche
0.724,83.118,0.569,latin,-4.076,0.27,0.562,"Grupo Frontera, Bad Bunny",4,0.0474,75,un x100to,Chill Spanish Vibes,un x100to
0.421,98.224,0.537,latin,-8.72,0.138,0.524,iñigo quintero,4,0.0285,80,Si No Estás,Chill Spanish Vibes,Si No Estás
0.665,100.09,0.858,latin,-4.772,0.119,0.659,"Feid, Young Miko",4,0.152,79,FERXXOCALIPSIS,Chill Spanish Vibes,CLASSY 101
0.534,93.924,0.832,arabic,-7.813,0.165,0.116,Polo G,4,0.253,78,THE GOAT,Arab X,Martin & Gina
0.542,135.14,0.926,arabic,-5.064,0.0877,0.564,"Lil Baby, 42 Dugg",4,0.293,70,My Turn (Deluxe),Arab X,We Paid (feat. 42 Dugg)
0.73,155.008,0.834,arabic,-3.714,0.124,0.446,Travis Scott,4,0.222,81,ASTROWORLD,Arab X,SICKO MODE
0.564,77.972,0.856,arabic,-6.295,0.134,0.483,Lil Baby,4,0.392,70,On Me,Arab X,On Me
0.576,166.162,0.77,arabic,-11.845,0.08,0.364,Polo G,4,0.339,68,Die A Legend,Arab X,Chosen 1
0.716,91.007,0.701,arabic,-3.671,0.324,0.732,"24kGoldn, iann dior",4,0.0361,80,El Dorado,Arab X,Mood (feat. iann dior)
0.658,140.042,0.8,arabic,-6.142,0.111,0.462,"Internet Money, Gunna, Don Toliver, NAV",4,0.079,77,B4 The Storm,Arab X,Lemonade (feat. NAV)
0.882,148.038,0.569,arabic,-2.777,0.142,0.201,"Travis Scott, Playboi Carti",4,0.06,88,UTOPIA,Arab X,FE!N (feat. Playboi Carti)
0.662,112.509,0.897,arabic,-6.903,0.534,0.39,"Lil Baby, Gunna",4,0.292,79,Drip Harder,Arab X,Drip Too Hard (Lil Baby & Gunna)
